7 8 Triangle 1 110
28.25 182.0555419921875
25.4375 181.49993896484375
24.1875 181.22216796875
24.1875 180.388916015625
24.8125 179.8333740234375
25.75 178.72222900390625
26.6875 177.33331298828125
27.9375 175.388916015625
29.8125 172.88897705078125
32.0 169.8333740234375
34.1875 166.2222900390625
36.6875 162.05560302734375
39.8125 157.33331298828125
43.25 151.77783203125
47.0 145.9444580078125
51.375 139.27777099609375
55.75 132.61114501953125
60.75 126.66668701171875
65.75 119.1666259765625
70.75 111.111083984375
75.75 102.77777099609375
80.75 94.72216796875
85.75 86.6666259765625
90.75 78.888916015625
95.75 71.38885498046875
100.4375 64.4444580078125
104.8125 58.0555419921875
108.5625 52.50006103515625
112.0 47.50006103515625
115.125 43.0555419921875
117.9375 39.1666259765625
120.75 35.5555419921875
123.875 32.9444580078125
127.0 29.3333740234375
130.125 25.72222900390625
133.25 22.11114501953125
136.375 19.3333740234375
139.1875 16.83331298828125
141.6875 14.88885498046875
143.875 13.22222900390625
145.75 12.111083984375
147.3125 11.5555419921875
148.875 12.388916015625
149.5 13.7777099609375
148.5625 17.9444580078125
147.9375 20.1666259765625
147.0 22.66668701171875
146.0625 25.1666259765625
145.125 27.388916015625
144.1875 29.3333740234375
143.5625 31.0
142.9375 32.66668701171875
142.3125 34.05560302734375
142.0 34.1666259765625
141.6875 35.27777099609375
142.0 38.611083984375
142.625 40.0
143.5625 41.66668701171875
144.8125 43.88885498046875
146.6875 46.66668701171875
148.875 50.55548095703125
151.375 55.0
153.875 60.2777099609375
156.375 66.38885498046875
158.5625 73.0555419921875
160.75 80.2777099609375
162.9375 87.22222900390625
165.125 94.4444580078125
167.3125 101.38885498046875
169.5 108.3333740234375
171.6875 115.00006103515625
173.5625 121.111083984375
175.4375 126.9444580078125
177.0 131.22222900390625
178.5625 135.9444580078125
179.8125 140.111083984375
181.0625 143.7222900390625
182.3125 146.77783203125
183.25 149.27777099609375
184.1875 151.49993896484375
184.8125 153.1666259765625
185.4375 154.27777099609375
185.75 155.11114501953125
184.8125 155.66668701171875
183.875 155.11114501953125
182.9375 154.833251953125
182.0 154.27777099609375
180.75 154.0
179.5 153.72222900390625
177.9375 153.44451904296875
176.375 153.1666259765625
174.5 152.88885498046875
167.0 152.611083984375
160.75 152.3333740234375
153.5625 152.05560302734375
129.5 151.77783203125
124.5625 151.49993896484375
118.3125 151.22216796875
81.125 151.49993896484375
74.875 152.05560302734375
68.625 153.1666259765625
63.0 154.5555419921875
57.6875 156.22216796875
53.0 157.33331298828125
48.625 158.44451904296875
44.875 159.27777099609375
41.75 159.5555419921875
39.25 159.27777099609375
37.375 158.44451904296875
38.0625 156.22216796875
1 107
45.875 172.611083984375
44.625 171.22216796875
43.6875 172.33331298828125
44.0 173.4444580078125
44.9375 172.611083984375
45.5625 170.94439697265625
46.5 168.72222900390625
47.75 165.94439697265625
49.3125 162.611083984375
51.1875 158.72222900390625
53.6875 153.72222900390625
56.5 148.44451904296875
60.25 142.611083984375
64.0 136.49993896484375
68.0625 130.111083984375
72.4375 124.1666259765625
76.5 116.66668701171875
80.25 108.888916015625
84.0 101.111083984375
87.4375 93.61114501953125
90.5625 86.38885498046875
93.375 79.72222900390625
96.1875 73.611083984375
98.6875 68.0555419921875
101.1875 62.77777099609375
103.375 58.0555419921875
105.5625 54.16668701171875
107.75 50.8333740234375
109.9375 48.0555419921875
112.125 45.8333740234375
114.3126220703125 44.166748046875
116.5 43.33331298828125
118.6873779296875 42.77783203125
122.7501220703125 43.33331298828125
124.0 44.4444580078125
125.2501220703125 45.8333740234375
126.1873779296875 47.50006103515625
126.5 49.72222900390625
126.8125 52.22216796875
127.1248779296875 56.94439697265625
127.4375 59.16668701171875
128.0625 61.388916015625
128.6873779296875 63.611083984375
129.6248779296875 65.8333740234375
130.5625 68.0555419921875
132.1248779296875 70.2777099609375
134.0 72.5
136.1876220703125 74.72222900390625
139.0 77.5
141.8125 80.2777099609375
144.9375 83.33331298828125
148.0625 86.38885498046875
151.1876220703125 90.27783203125
154.3125 93.888916015625
157.4375 97.5
159.9375 101.111083984375
162.1251220703125 104.44439697265625
164.0 107.5
165.5623779296875 110.27783203125
167.1251220703125 112.77777099609375
168.375 115.00006103515625
169.6251220703125 117.22222900390625
171.1875 119.44439697265625
172.4375 121.38885498046875
173.375 123.3333740234375
174.3125 125.27777099609375
174.9375 126.22222900390625
175.5623779296875 127.88885498046875
175.875 129.5555419921875
176.1875 130.9444580078125
175.875 133.44439697265625
175.25 134.27777099609375
174.3125 135.111083984375
172.75 135.66668701171875
170.875 135.9444580078125
168.375 136.22222900390625
147.4375 136.49993896484375
144.6248779296875 136.7777099609375
142.1248779296875 137.3333740234375
139.3125 137.88885498046875
136.1876220703125 138.44439697265625
132.7501220703125 139.0
129.6248779296875 139.5555419921875
127.1873779296875 139.83331298828125
123.7501220703125 140.111083984375
113.4375 139.83331298828125
110.0 139.5555419921875
106.5625 139.27777099609375
93.4375 139.83331298828125
90.0 140.388916015625
86.5625 141.22222900390625
83.125 142.05560302734375
80.0 143.1666259765625
76.875 144.27777099609375
74.0625 145.11114501953125
71.25 145.9444580078125
68.4375 146.77783203125
65.9375 147.3333740234375
63.75 147.88885498046875
61.875 148.1666259765625
60.0 147.88885498046875
58.125 147.611083984375
56.5625 146.77783203125
55.625 145.9444580078125
54.6875 145.11114501953125
54.0625 144.5555419921875
54.375 143.44451904296875
2 3
151.6251220703125 141.7777099609375
151.3125 141.49993896484375
151.0 141.22222900390625
126
150.6875 140.66668701171875
150.0623779296875 140.111083984375
149.4375 139.27777099609375
149.1251220703125 138.1666259765625
148.5 136.7777099609375
147.875 135.111083984375
147.25 133.1666259765625
146.3125 130.66668701171875
145.375 127.88885498046875
144.1251220703125 125.111083984375
142.875 122.05548095703125
141.0 118.72216796875
138.8125 114.83331298828125
136.6248779296875 110.38885498046875
134.4375 105.666748046875
132.25 100.38885498046875
130.0625 94.83331298828125
127.875 90.55560302734375
125.6876220703125 84.99993896484375
123.5 79.99993896484375
121.3125 74.99993896484375
119.1248779296875 70.2777099609375
116.9375 65.8333740234375
114.4375 61.6666259765625
111.9375 57.77777099609375
109.7501220703125 54.4444580078125
107.2501220703125 51.6666259765625
105.0625 49.166748046875
102.5625 46.94439697265625
100.375 45.27777099609375
99.1873779296875 43.88885498046875
97.0 42.77783203125
94.8126220703125 41.94439697265625
92.9375 41.11114501953125
91.0625 40.5555419921875
89.1873779296875 40.0
87.3126220703125 39.4444580078125
85.7498779296875 39.1666259765625
84.1875 38.88885498046875
80.4375 39.1666259765625
78.875 39.72222900390625
77.9375 40.27777099609375
76.6875 41.11114501953125
75.4375 42.22216796875
74.1875 43.33331298828125
72.625 44.72222900390625
70.7498779296875 46.66668701171875
68.8751220703125 48.88885498046875
66.6875 51.6666259765625
64.1875 54.72222900390625
61.3751220703125 57.77777099609375
58.5625 61.11114501953125
55.125 64.72222900390625
51.6875 68.611083984375
47.9376220703125 73.0555419921875
43.8748779296875 77.77777099609375
39.8125 82.5
35.75 86.5
32.0 91.5
28.5625 95.94451904296875
25.4376220703125 100.111083984375
22.3125 104.00006103515625
19.5001220703125 107.3333740234375
17.0001220703125 110.38885498046875
14.5001220703125 113.1666259765625
12.3125 115.38885498046875
10.125 117.3333740234375
8.25 119.00006103515625
6.6875 120.38885498046875
5.125 121.5
3.5626220703125 122.3333740234375
2.625 122.888916015625
1.6875 123.44439697265625
1.75 123.7222900390625
1.125 124.00006103515625
0.8125 124.27777099609375
1.125 125.66668701171875
1.4373779296875 125.9444580078125
1.75 126.22222900390625
2.0626220703125 126.5
2.375 126.7777099609375
1.6875 127.05560302734375
2.3125 127.3333740234375
2.625 127.88885498046875
3.25 128.44439697265625
4.1875 129.00006103515625
5.125 129.83331298828125
6.375 130.9444580078125
8.25 132.3333740234375
10.125 134.0
12.3125 136.22222900390625
15.125 138.44439697265625
18.5625 140.388916015625
22.3125 142.3333740234375
27.0001220703125 144.27777099609375
32.0 145.9444580078125
37.625 147.3333740234375
43.25 148.44451904296875
49.1875 149.0
55.4375 149.5555419921875
62.0 149.83331298828125
68.8751220703125 150.11114501953125
82.625 149.83331298828125
89.1873779296875 149.27777099609375
95.4375 148.72222900390625
100.6873779296875 148.44451904296875
106.625 147.88885498046875
112.2501220703125 147.3333740234375
117.5625 146.77783203125
122.2501220703125 146.49993896484375
126.3125 146.22222900390625
129.75 145.9444580078125
136.0 146.22222900390625
137.25 146.49993896484375
138.1876220703125 146.77783203125
138.8125 147.05560302734375
139.4375 147.3333740234375
140.0623779296875 147.611083984375
140.375 147.88885498046875
140.6876220703125 148.1666259765625
141.9375 148.1666259765625
